age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
38,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States
55,Private,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
30,Private,12.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,20,United-States
47,Private,13.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1564,51,United-States
29,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States
28,Self-emp-not-inc,11.0,Never-married,Farming-fishing,Own-child,White,Male,10520,0,45,United-States
48,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
54,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
47,Local-gov,9.0,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
45,Federal-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States
29,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States
48,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
33,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
48,Private,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
21,Private,10.0,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
45,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
70,Private,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
40,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
21,Private,10.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
43,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
36,Private,12.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,Iran
29,Private,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,36,United-States
44,Private,5.0,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,50,Puerto-Rico
44,Private,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
21,Private,10.0,Never-married,Sales,Other-relative,White,Male,0,0,64,United-States
31,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
40,Private,10.0,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
29,Private,8.0,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States
44,Federal-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
60,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
34,Private,5.0,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Portugal
27,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
20,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States
35,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
38,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
48,Private,4.5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
49,Private,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
28,Private,11.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
52,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
38,Private,9.0,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
50,Private,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
24,Local-gov,10.0,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
32,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
27,Private,9.0,Never-married,Other-service,Other-relative,Black,Female,0,0,30,United-States
41,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States
33,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
62,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
34,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
35,Private,14.0,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States
22,Private,10.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South
49,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
31,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
46,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States
58,Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
25,Private,10.0,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,50,United-States
55,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
37,Private,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States
49,Self-emp-not-inc,5.0,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States
28,State-gov,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
23,Private,9.0,Never-married,Other-service,Not-in-family,Black,Female,2977,0,55,United-States
32,Private,8.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
46,Private,13.0,Widowed,Exec-managerial,Unmarried,White,Female,0,0,20,United-States
52,Private,9.0,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
21,Private,11.0,Never-married,Tech-support,Own-child,White,Female,0,0,30,United-States
41,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States
44,State-gov,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
32,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,3674,0,40,United-States
31,State-gov,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States
32,Private,10.0,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
50,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States
30,?,10.0,Never-married,?,Not-in-family,White,Female,0,1719,25,United-States
34,Private,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
52,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
44,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
28,State-gov,13.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,16,United-States
33,Private,5.0,Divorced,Craft-repair,Unmarried,White,Male,114,0,55,United-States
41,Private,9.0,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
67,Self-emp-not-inc,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
30,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
47,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States
32,Private,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
39,Local-gov,10.0,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States
43,Private,15.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
43,Private,13.0,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
24,Private,10.0,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
57,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,United-States
26,Private,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
38,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Private,10.0,Divorced,Tech-support,Unmarried,White,Female,0,213,40,United-States
47,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
19,Private,9.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,35,United-States
30,Private,9.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,0,8,United-States
59,Federal-gov,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
70,?,9.0,Widowed,?,Not-in-family,White,Female,2009,0,40,United-States
41,Private,5.0,Divorced,Other-service,Other-relative,White,Female,0,0,35,United-States
31,Private,9.0,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
62,Private,5.0,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,42,United-States
29,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,58,United-States
40,Private,9.0,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States
44,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
37,Private,9.0,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
38,Private,7.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
31,Private,9.0,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States
50,Private,10.0,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States
24,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
48,Federal-gov,9.0,Divorced,Farming-fishing,Other-relative,White,Male,0,0,40,United-States
18,Private,5.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States
47,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
51,Private,14.0,Divorced,Prof-specialty,Unmarried,Other,Male,4787,0,35,Mexico
42,Private,4.5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico
68,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,45,United-States
34,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Mexico
19,State-gov,10.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States
52,Local-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
69,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,9386,0,50,United-States
37,Private,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
30,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1740,40,Haiti
20,Private,10.0,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States
67,Self-emp-not-inc,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,35,United-States
44,Private,13.0,Separated,Tech-support,Unmarried,Black,Female,0,0,40,United-States
36,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States
25,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,40,United-States
41,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
41,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
23,Private,12.0,Never-married,Sales,Own-child,White,Female,0,0,12,United-States
34,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Mexico
40,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
58,Private,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,United-States
25,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
31,Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
36,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
23,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States
20,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
30,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
25,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
25,Private,12.0,Never-married,Tech-support,Not-in-family,White,Male,0,0,30,United-States
26,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
35,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
58,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
52,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
26,Self-emp-inc,8.0,Married-civ-spouse,Sales,Husband,Other,Male,0,0,98,Dominican-Republic
59,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
55,Private,13.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
33,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States
50,Private,9.0,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States
36,Private,9.0,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
58,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
65,Private,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0,0,55,United-States
23,Private,10.0,Never-married,Sales,Own-child,White,Male,0,0,36,Iran
37,?,9.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,42,?
47,Private,9.0,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
49,Private,8.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
49,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States
39,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
31,Private,9.0,Never-married,Sales,Own-child,White,Female,0,1594,30,United-States
33,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,1092,40,United-States
47,Self-emp-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
26,Private,10.0,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States
42,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,99999,0,80,United-States
26,Private,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
20,Private,9.0,Never-married,Other-service,Other-relative,Other,Male,0,0,40,Mexico
55,Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States
18,?,9.0,Never-married,?,Own-child,White,Female,0,0,20,United-States
36,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
56,Federal-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States
37,Federal-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,?
52,Local-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States
46,Private,6.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,30,United-States
43,Federal-gov,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,40,United-States
27,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
39,Self-emp-not-inc,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
31,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,30,United-States
44,Local-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States
61,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
38,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
26,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States
33,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
35,State-gov,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
47,Private,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064,0,40,Italy
31,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28,?,10.0,Divorced,?,Own-child,White,Female,0,0,20,?
49,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
24,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States
67,Federal-gov,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
36,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
42,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
24,Local-gov,10.0,Never-married,Protective-serv,Unmarried,Other,Male,1151,0,40,United-States
44,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
54,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,Puerto-Rico
53,?,13.0,Divorced,?,Not-in-family,White,Female,0,0,50,United-States
41,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
25,Local-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38,State-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
31,Private,4.5,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37,Mexico
69,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Male,0,0,8,United-States
44,Private,4.5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,El-Salvador
29,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States
19,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States
